website,date of discovery or report,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,locations,site of documented incident,structure,url_to_jpg,target,target,Trump Supporter,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Trump Mention,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support Metagenre,Silence Metagenre
https://www.cleveland19.com/story/31517523/swastikas-spray-painted-on-trump-yard-signs/,3/18/2016,Olmstead Township,OH,Local News,Nazi-symbol,,,"Trump, Heil",,Yes,paint,private property,private property,Trump campaign sign,http://woio.images.worldnow.com/images/10143300_G.jpg,,,TRUE,,"Police investigating; ""I have my family that lives here that I'm very concerned about now for their safety because this takes it to a whole other level, other than tearing up a Trump sign,"" he said.","Other ""vulgar words"" were also written on the signs. Event occured evening of March 18/morning of March 19.",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Symbol,Nazi-symbol,other,other,,TRUE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.roanoke.com/news/local/roanoke_county/second-swastika-discovered-near-hollins-university-campus/article_ade2317f-efa6-5338-8903-6d74d9e5f649.html,3/27/2016,Roanoke,VA,Local News,defacement,,,,,No,paint,common space,college,rock,https://mgtvwsls.files.wordpress.com/2016/03/swastika.jpg,,,FALSE,,"Rock repainted with ""Take Back the Rock,"" got together to chalk messages of love on campus sidewalks, and ""Love, Not Hate"" rally was held weekend after incident. See here: http://www.roanoke.com/news/education/hollins-students-emphasize-love-over-hate-after-swastika-found-on/article_63adcd72-4942-5edc-9ecb-04e8f813e7eb.html","Spree: swastika on rock, in tunnel Also reported: http://www.roanoke.com/news/local/roanoke_county/second-swastika-discovered-near-hollins-university-campus/article_ade2317f-efa6-5338-8903-6d74d9e5f649.html",community members,clean up/cover up,"community members
clean up/cover up",community members,gathering/protest/vigil/demonstration,"community members
gathering/protest/vigil/demonstration",,,"
",,,"
",2,Other,other,"clean up/cover up, gathering/protest/vigil/demonstration","community members, community members",,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,community members,FALSE,FALSE,None,FALSE,TRUE,FALSE,TRUE,TRUE
https://www.timesofisrael.com/white-supremacist-claims-swastika-printing-hack-at-us-colleges/,3/28/2016,Amherst,MA,International News,antisemitic-and-racist-flyers,,,White-Man-are-you-sick-of-the-Jews-destroying-your-country-through-mass-immigration-and-degeneracy?; Join-us-in-the-struggle-for-global-white-supremacy-at-The-Daily-Stormer.,,Yes,ink,college campus,college,printer,https://twitter.com/JoeKhalilTV/status/713947176699699200,Jewish Community,,FALSE,male self-identified white nationalist,"Universities have notified the police and launched investigations regarding the flyers, but it was unclear if Auernheimer broke any laws, according to The New York Times.","Also reported here: https://www.nbcbayarea.com/news/local/Hacked-University-of-California-Berkeley-Computers-Print-Racist-antisemitic-Anti-Gay-flyers-374075821.html for Berkley. ""Officials say the school’s information security team has already taken steps to block traffic coming from the source of the hateful-messages. As a longer term solution, the university is considering upgrades to the campus network. The incidents are being investigated as hate-crimes by campus police as well as the FBI."" Labeled in this source as: hate-crimes hate-filled messages, racist, antisemitic and anti-gay flyers' culprit is Andrew Auernheimer, self-described â€˜white nationalist hackÂ­tivist' and â€œa long-time critic of Judaism, black culture, immigration to Western nations, and the mediaâ€™s constant stream of anti-white propaganda,â€See here for follow up: White-Man-are-you-sick-of-the-Jews-destroying-your-country-through-mass-immigration-and-degeneracy?; Join-us-in-the-struggle-for-global-white-supremacy-at-The-Daily-Stormer.",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,other,other,other,Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.nbcchicago.com/news/local/Pilsen-Church-Swastika-373932521.html,3/29/2016,Chicago,IL,Local News,criminal-defacement,,,Rape-Mexico,,No,ink,church,religious institution,exterior door ,http://media.nbcchicago.com/images/654*367/dsfsdfsdfsdfsdfsdf.jpg,Latinx Community,,FALSE,,"“I know that we think these 'white power' advocates are only in other communities but we should be aware that the wave of racism across the nation, evident in large crowds at Trump and Cruz rallies, is emboldening those who would carry out acts of terror to sneak into our communities under cover of darkness,"" Rev. Lozano said in a statement. Chicago Police confirmed that a criminal defacement report has been made, and the department is currently investigating the incident. “Some group has determined to send us a message,"" Rev. Lozano. ""Of course, we will in no way be intimidated – but we will inform our community and we will remain alert.” Lincoln United Methodist Church is the sister church to Adalberto United Methodist in Humboldt Park, according to the release. Rev. Lozano pastors both churches.",incident occurred after Rev. Jesse Jackson joined undocumented families at the church for an Easter sermonS,police/sheriff,other,"police/sheriff
other",business owner,letters/statements,"business owner
letters/statements",,,"
",,,"
",2,Other,other,"other, letters/statements","police/sheriff, business owner",Latinx Community,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.dnainfo.com/chicago/20160330/pilsen/rape-mexico-swastika-scrawled-on-pilsen-church-window-pastor-says/,3/30/2016,Chicago,IL,Local News,racist-graffiti,,,"Rape-Mexico, Real-Power",,No,paint,Methodist church,religious institution,window,http://assets.dnainfo.com/generated/chicago_photo/2016/03/pilsen-methodist-church-racist-graffiti--1459356042.jpg/extralarge.jpg,Non-White Community,,FALSE,,"church musician removed the graffiti from the windows The writing was racial in nature and a criminal damage report was generated, police said. No one is in custody at this time and Area Central detectives are investigating. TWO DAYS IN A ROW","Came after Rev. Jesse Jackson spoke at the church on Easter Sunday in support of undocumented Latino families who faced deportation. While the swastika is not in the image, the article said it was present. Here's the picture link: https://assets.dnainfo.com/generated/chicago_photo/2016/03/pilsen-methodist-church-racist-graffiti--1459354654.jpg/extralarge.jpg  NOT A DUPLICATE INCIDENTS TWO DAYS IN A ROW",community members,clean up/cover up,"community members
clean up/cover up",,,"
",,,"
",,,"
",1,Graffiti,graffiti,clean up/cover up,clean up/cover up,Non-White Community,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,community members,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.algemeiner.com/2016/04/04/swastika-sprayed-on-jewish-fraternity-party-house-at-brandeis-university/,4/1/2016,Waltham,MA,Local News,graffiti,,,,,No,condensation,fraternity house,college,window,,Jewish Community,,FALSE,,"Lisa M. Lynch, the university’s interim president, wrote in an email to students on Saturday that “crude graffiti involving a swastika [was] outlined in condensation on a window at a house where several Brandeis students live off-campus, and where an unofficial event hosted by a Jewish group was being held.” Lynch called the spraying of the graffiti a “heinous act” that violated the university’s values and went against its “Jewish heritage.”",,school administration,letters/statements,"school administration
letters/statements",,,"
",,,"
",,,"
",1,Graffiti,graffiti,letters/statements,letters/statements,Jewish Community,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
http://news.keepmecurrent.com/police-mum-on-motive-for-swastika-painting/,4/3/2016,Scarborough,ME,Local News,graffiti,,,"Loser, FU",,No,paint,private property,private property,driveway,http://news.keepmecurrent.com/wp-content/uploads/2016/04/xSwastika.jpg.pagespeed.ic.6X16O_zdwA.webp,,,FALSE,white male student and white female student,"No new information was forthcoming this week regarding the arrest of two teenagers charged with aggravated criminal mischief, a Class C felony, in relation to the painting of a swastika and profanity in the driveway of a home on Jameco Mill Road in Scarborough earlier this month. In a press release, issued on April 14, the Scarborough police said it was clear the tagging was not “a random act,” but also said the investigation revealed that the incident was not a hate crime.Detective Sgt. Rick Rouse, with the Scarborough police, told the Current he could not discuss a motive for the incident, although he did say the family that owns the home is “doing fine.”","Spree: Garage was also targeted with the words ""Fuck You"" written on it in red.Culprits: one is a 16-year-old girl from Windham, who attends Scarborough High School, and the other is a 17-year-old male from Old Orchard Beach, who attends the Greater Portland Christian School in South Portland",police/sheriff,suspension/denial of access to space,"police/sheriff
suspension/denial of access to space",police/sheriff,letters/statements,"police/sheriff
letters/statements",,,"
",,,"
",2,Graffiti,graffiti,"suspension/denial of access to space, letters/statements","police/sheriff, police/sheriff",,FALSE,TRUE,suspension/denial of access to space,FALSE,TRUE,FALSE,None,TRUE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.dnainfo.com/chicago/20160708/pilsen/rape-kill-mexico-scrawled-on-pilsen-church-window-again-pastor-says/,4/8/2016,Chicago,IL,Local News,racist-graffiti,,,"Rape-n-Kill-Mexico!, Trump-Rules",,No,paint,Methodist church,religious institution,window,https://assets.dnainfo.com/photo/2016/7/1468009764-264865/extralarge.jpg,Latinx Community,,FALSE,,"In a Facebook post that included photos of the vandalism, Lozano wrote that she is ""alarmed by the audacity of the person"" who is sharing the hate-filled message. ""As the pastor of two majority Latino congregations and as a Mexican woman who is a mother and grandmother I am alarmed by the audacity of the person who would send my humble loving congregation such a hateful threatening message for the third time,"" she wrote. ""I pray for love to conquer hate and for the Lord to protect us from our enemies and to change the hearts of those who hate because we are brown and speak Spanish."" Lozano called on the anonymous tagger to ""stand up for equality, not supremacy."" ""God sees me and you and loves us both please look through his eyes,"" she wrote.",Known as a safe haven for immigrants; third time in recent months that it was tagged with graffiti.,business owner,letters/statements,"business owner
letters/statements",,,"
",,,"
",,,"
",1,Graffiti,graffiti,letters/statements,letters/statements,Latinx Community,TRUE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.usatoday.com/story/news/local/new-jersey/2016/04/08/students-pictured-playing-jews-vs-nazis-drinking-game/82787104/,4/8/2016,Princeton,NJ,National News,none,,,,Star of David,no,plastic cups,social media,virtual,furniture,,,,FALSE,male and female students,"student (Ms. Ponder) took a screen shot of the photo a week ago and called the game “racist” and “insane” on her blog Wednesday. The ensuing uproar brought a wave of media attention, roiling Princeton, a quiet, wooded university town between New York City and Philadelphia--https://www.nytimes.com/2016/04/11/nyregion/racist-drinking-game-causes-uproar-at-high-school-in-new-jersey.html Princeton Police investigating; school superintendent talking with students and parents; The Board of Education issued a statement; superintendent of the Princeton public school system, issued his own statement   Last week, Steve Cochrane, superintendent of the Princeton public school system, issued his own statement deploring that “some of our students chose to engage in a drinking game with clearly anti-Semitic overtones and to broadcast their behavior over social media.”

“An incident such as this one,” he said, “forces us to take a hard look at our efforts in educating our children in the values that may be most important to their success in life.”

Andrea L. Spalla, president of the Board of Education and the parent of a high school student, said her initial reaction was one of “dismay.” “But,” she added, “also of fear. All of the students involved are now, because of the publicity, targets of other people’s anger.",students from a New Jersey high school playing a “Jews vs. Nazis” drinking game. Game also known as “Holocaust Pong” or “Alcoholocaust.” ,police/sheriff,other,"police/sheriff
other",school administration,letters/statements,"school administration
letters/statements",school administration,letters/statements,"school administration
letters/statements",,,"
",3,Other,none,"other, letters/statements, letters/statements","police/sheriff, school administration, school administration",,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
http://chimes.biola.edu/story/2016/apr/28/swastika-drawing-unearths-preexisting-wounds/,4/14/2016,Los Angeles,CA,Student Newspaper,hate-incident,,,,,No,ink,student housing,college,interior wall,https://chimesnewspaper.com/wp-content/uploads/2016/04/NE03-swastikapiece_MA-7664-Edit-Edit_gallery_view-475x279.jpg,Black American Community,LGBTQ Community,FALSE,,"forum as well as panel, and discussion; open letter from students and faculty, one of whom wrote: The swastika, then, is not the problem. The problem is that Biola has not accepted its actual social reality. They would prefer, instead, to deny the racism active in their midst. They have not accepted their institutional negligence. They have not mandated cultural competency. What is needed is not just reconciliation; first there must be truth. As an institution it must confess to consciously and unconsciously fostering racism, privilege, bigotry. Biola must confess their lack of action to rid the campus of these issues, supporting ignorance. Biola, then, must tell the truth about itself, to itself, so that it can move forward into hard work of true campus-wide liberation."" Also, students petitioned for mandatory class on race relations and social justice. Police have been involved, and campus security has been investigating.",Reported a second time here: http://chimes.biola.edu/story/2016/apr/28/swastika-drawing-unearths-preexisting-wounds/ Also reported here: https://www.washingtonpost.com/news/acts-of-faith/wp/2016/04/21/a-swastika-was-drawn-on-a-black-students-dorm-door-at-one-of-the-countrys-most-prominent-christian-colleges/?utm_term=.621190109529,school administration,gathering/protest/vigil/demonstration,"school administration
gathering/protest/vigil/demonstration",student group,letters/statements,"student group
letters/statements",student group,policy/committee/system creation,"student group
policy/committee/system creation",police/sheriff,other,"police/sheriff
other",4,Incident,other,"gathering/protest/vigil/demonstration, letters/statements, policy/committee/system creation, other","school administration, student group, student group, police/sheriff","Black American Community, LGBTQ Community",FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,TRUE,TRUE,FALSE,TRUE,TRUE
https://www.chicagotribune.com/suburbs/northbrook/ct-nbs-northbrook-youth-tl-0202-20170130-story.html,4/15/2016,Northbrook,IL,Local News,graffiti,,,,,No,ink,high school,K-12,poster,,Asian American Community,,FALSE,,"A free four-hour program led by the Institute for Civility in Government was held at 1 p.m. Feb. 26, 2017 at Northbrook Village Hall, 1225 Cedar Lane. There was a sensitivity session for teachers at the high school after the incident in 2016.","The incident at the school involve the Asian community with swastikas and ""profanity used to demean Asians.""",mayor/council member,policy/committee/system creation,"mayor/council member
policy/committee/system creation",school administration,policy/committee/system creation,"school administration
policy/committee/system creation",,,"
",,,"
",2,Graffiti,graffiti,"policy/committee/system creation, policy/committee/system creation","mayor/council member, school administration",Asian American Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,FALSE,None,TRUE,FALSE,FALSE,TRUE,FALSE
https://www.usatoday.com/story/news/nation-now/2016/04/15/property-owners-nazi-flag-upsets-neighbors-tenn/83113360/,4/15/2016,Springfield,TN,National News,Nazi-flag,,,,,Yes,ink,private property,private property,Nazi flag,https://www.gannett-cdn.com/-mm-/519e70b3dd198a728f9efe74a59e76efcbe622d3/c=4-0-3260-2448/local/-/media/2016/04/15/Nashville/Nashville/635963296576623967-021.JPG?width=534&height=401&fit=crop,,,FALSE,male self-identified white nationalist,ADL is disappointed but says it is protected by the First Amendment; neighbors are angered and heart-broken,Member of National Socialist Movement and had been flying it on his private property the month before this report,ADL,letters/statements,"ADL
letters/statements",,,"
",,,"
",,,"
",1,Other,other,letters/statements,letters/statements,,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.wrtv.com/news/local-news/iu-fraternity-vandalized-with-swastika-smiley-face,4/22/2016,Bloomington,IA,Local News,vandalism,,,,,No,paint,fraternity house,college,exterior urban wall,,,,FALSE,,,spree: unclear as to where the swastikas were located cars versus walls,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://time.com/5249811/neo-nazis-burn-swastika-georgia/,4/23/2016,Cedartown,GA,National News,ritual-practice,,,,cross,No,wood,Ku Klux Klan rally,park,wooden structure,https://thenypost.files.wordpress.com/2016/06/160630-kkk-after-150-embed-1.jpg?quality=90&strip=all&w=1328&h=882&crop=1,,,FALSE,KKK members,"In a series of interviews with the Associated Press, Klan leaders said they feel that US politics are going their way, as a nationalist, us-against-them mentality deepens across the nation. Stopping or limiting immigration â€” a desire of the Klan dating back to the 1920s â€” is more of a cause than ever. And leaders say membership has gone up at the twilight of President Barack Obamaâ€™s second term in office, though few would provide numbers. 100 counter-protesters, according to the Times, including members from antifa anti-fascist groups, and a large police presence of roughly 700 law enforcement officers. About 10 counter-protestors were arrested, according to reports. Local authorities said some were charged for refusing to removed their masks – in violation of a 1950 state law initially aimed at stopping the Ku Klux Klan.",Also reported here: http://www.latimes.com/nation/nationnow/la-na-ap-kkk-20160630-snap-story.html,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,other,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.timesofisrael.com/swastikas-spray-painted-at-park-school-in-largely-jewish-dc-suburb/,4/24/2016,Rockville,MD,International News,graffiti,,,,,No,paint,public park,park,"exterior urban wall, playround (source 2), tree (source 3)",https://img.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2016/04/27/Local/Images/swastika.jpg?uuid=Jdj_8AyVEeamti5t42lbDg,Jewish Community,,FALSE,white male,"The police force posted an appeal on Facebook, asking for anyone with any information about the incident to come forward. ""Even though some people think it’s just offensive graffiti, you must understand it really offends community members deeply,” Ron Halber, the executive director of the Jewish Community Relations Council, told The Washington Post. “It’s not just a matter of getting over it.” Montgomery County police told the newspaper they contacted the Jewish Community Relations Council of Greater Washington and the Jewish Federation of Greater Washington about the incident.",Spree: largely Jewish community; Also reported here locally: http://www.bethesdamagazine.com/Bethesda-Beat/Web-2016/Police-Investigating-Swastika-Graffiti-in-Rockville-Another-Arcing-Insulator-in-Friendship-Heights/ and also reported here locally: http://www.rockvilleview.com/swastikas-painted-at-beall-elementary-and-welsh-park/,police/sheriff,other,"police/sheriff
other",community members,letters/statements,"community members
letters/statements",police/sheriff,other,"police/sheriff
other",,,"
",3,Graffiti,graffiti,"other, letters/statements, other","police/sheriff, community members, police/sheriff",Jewish Community,FALSE,TRUE,other,FALSE,TRUE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
http://newyork.cbslocal.com/2016/04/27/painted-swastikas-marine-park/,4/27/2016,Brooklyn,NY,Local News,none,,,,,No,paint,private property,private property,"gate, garbage can lids, door of residence",,,,FALSE,white male,police asking for help in identifying the man,,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,none,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
